"anon_Mill" "anon_Sense" "anon_Villette"
"thick" 0.00673433065563519 0.000836120401337793 0.00823960779466897
"thornfield" 0 0 0
"vous" 0 0 0.0365632595888436
"captain" 0 0 0.00102995097433362
"careless" 0.00192409447303863 0.00334448160535117 0.00926955876900259
"deny" 0.00384818894607725 0.00668896321070234 0.00823960779466897
"dying" 0.00432921256433691 0.00418060200668896 0.00669468133316854
"hint" 0.00481023618259657 0.00585284280936455 0.00205990194866724
"impatient" 0.00432921256433691 0.00752508361204013 0.00411980389733449
"income" 0.00384818894607725 0.0192307692307692 0.000514975487166811
"lesson" 0.00288614170955794 0.000836120401337793 0.0154492646150043
"lizzy" 0.00192409447303863 0 0
"lover" 0.00962047236519313 0.00752508361204013 0.00669468133316854
"prevented" 0.00625330703737554 0.0125418060200669 0.000514975487166811
"somehow" 0.00721535427389485 0.00334448160535117 0.0113294607176698
"succeeded" 0.00192409447303863 0.00585284280936455 0.0046347793845013
"sufficient" 0.00240511809129828 0.00752508361204013 0.00411980389733449
"terrible" 0.00962047236519313 0.00334448160535117 0.00617970584600173
"treated" 0.00432921256433691 0.0117056856187291 0.00566473035883492
"ventured" 0.000481023618259657 0.00501672240802676 0.00875458328183579
"accustomed" 0.00432921256433691 0 0.0046347793845013
"concluded" 0.00192409447303863 0.00919732441471572 0.0046347793845013
"dignity" 0.00288614170955794 0.00334448160535117 0.00978453425616941
"empty" 0.00673433065563519 0 0.00875458328183579
"frequent" 0.00384818894607725 0.00752508361204013 0.00823960779466897
"lane" 0.00913944874693347 0.00250836120401338 0.00154492646150043
"madam" 0 0.00668896321070234 0.00360482841016768
"overcome" 0.00481023618259657 0.0150501672240803 0.00308985292300087
"pictures" 0.00384818894607725 0.000836120401337793 0.00772463230750216
"plans" 0.0033671653278176 0.00334448160535117 0.00154492646150043
"sentiment" 0.000481023618259657 0.00334448160535117 0.00823960779466897
"vicar" 0.00192409447303863 0 0.000514975487166811
"attended" 0.00240511809129828 0.0150501672240803 0.00308985292300087
"benefit" 0.000481023618259657 0.00334448160535117 0.00617970584600173
"checked" 0.00817740151041416 0.00418060200668896 0.00411980389733449
"continue" 0.000481023618259657 0.00334448160535117 0.00102995097433362
"hated" 0.00432921256433691 0.00167224080267559 0.00514975487166811
"inquiry" 0.00240511809129828 0.0167224080267559 0.00154492646150043
"knees" 0.0101014959834528 0.00250836120401338 0.00257487743583405
"mild" 0.00481023618259657 0.000836120401337793 0.00669468133316854
"motive" 0.00288614170955794 0.00752508361204013 0.00308985292300087
"noise" 0.00432921256433691 0.00585284280936455 0.00720965682033535
"notions" 0.0033671653278176 0.00250836120401338 0.00102995097433362
"objection" 0.00240511809129828 0.0100334448160535 0.00154492646150043
"serve" 0.00529125980085622 0.00250836120401338 0.0046347793845013
"sin" 0.00240511809129828 0.000836120401337793 0.00308985292300087
"snow" 0.00240511809129828 0 0.00720965682033535
"steady" 0.00144307085477897 0.00418060200668896 0.00669468133316854
"striking" 0.00721535427389485 0.00919732441471572 0.00257487743583405
"subdued" 0.00577228341911588 0.00250836120401338 0.00669468133316854
"alive" 0.00625330703737554 0.00167224080267559 0.00411980389733449
"chettam" 0 0 0
"christian" 0.00529125980085622 0.00167224080267559 0.00411980389733449
"deeper" 0.00721535427389485 0.00250836120401338 0.00514975487166811
"fate" 0 0.00585284280936455 0.00978453425616941
"food" 0.00481023618259657 0.000836120401337793 0.00669468133316854
"gold" 0.00240511809129828 0.00167224080267559 0.0128743871791703
"playing" 0.00481023618259657 0.00250836120401338 0.00257487743583405
"schoolroom" 0.00144307085477897 0 0.00617970584600173
"signs" 0.00481023618259657 0.000836120401337793 0.00566473035883492
"solitary" 0.00432921256433691 0.00250836120401338 0.0144193136406707
"suspected" 0.00240511809129828 0.00668896321070234 0.00205990194866724
"throwing" 0.00962047236519313 0.00334448160535117 0.00205990194866724
"unpleasant" 0.00432921256433691 0.00752508361204013 0.00205990194866724
"utter" 0.00577228341911588 0.00167224080267559 0.00669468133316854
"admire" 0.00432921256433691 0.00836120401337793 0.00360482841016768
"affections" 0.00673433065563519 0.0100334448160535 0.00308985292300087
"afford" 0.00288614170955794 0.0125418060200669 0.00205990194866724
"bought" 0.0158737794025687 0 0.00360482841016768
"cloud" 0.00481023618259657 0.000836120401337793 0.0113294607176698
"contents" 0.0033671653278176 0.00334448160535117 0.00772463230750216
"discourse" 0 0.0158862876254181 0.00514975487166811
"grow" 0.00481023618259657 0 0.00875458328183579
"hinder" 0.00384818894607725 0.000836120401337793 0.00154492646150043
"invited" 0.00192409447303863 0.0117056856187291 0.00154492646150043
"lonely" 0.0076963778921545 0 0.00411980389733449
"lowborough" 0 0 0
"mingled" 0.00962047236519313 0 0.00205990194866724
"powers" 0.00481023618259657 0.00334448160535117 0.00617970584600173
"she^d" 0.00865842512867382 0 0
"stayed" 0.000962047236519313 0.00167224080267559 0.00205990194866724
"triumph" 0.00962047236519313 0.00668896321070234 0.00617970584600173
"tulliver^s" 0.0456972437346674 0 0
"wondering" 0.00673433065563519 0.00418060200668896 0.00308985292300087
"acted" 0.00529125980085622 0.00334448160535117 0.00772463230750216
"allays" 0.0197219683486459 0 0
"attentions" 0.00144307085477897 0.00668896321070234 0.00308985292300087
"civil" 0.00432921256433691 0.0133779264214047 0.00257487743583405
"crossed" 0.00288614170955794 0 0.00978453425616941
"dancing" 0.000962047236519313 0.00418060200668896 0.00360482841016768
"donnithorne" 0 0 0
"field" 0.00192409447303863 0.000836120401337793 0.00205990194866724
"helped" 0.00962047236519313 0 0.00308985292300087
"leading" 0.0033671653278176 0.00250836120401338 0.0046347793845013
"measure" 0.00240511809129828 0.00668896321070234 0.00669468133316854
"number" 0.00240511809129828 0.00668896321070234 0.00720965682033535
"occupation" 0.0033671653278176 0.000836120401337793 0.00308985292300087
"orders" 0.00192409447303863 0.0108695652173913 0.00411980389733449
"sacrifice" 0.00529125980085622 0.00334448160535117 0.00360482841016768
"terror" 0.00384818894607725 0.00250836120401338 0.00772463230750216
"unusual" 0.0110635432199721 0.00167224080267559 0.00102995097433362
"venture" 0.00288614170955794 0.00668896321070234 0.00669468133316854
"borne" 0.00432921256433691 0.00836120401337793 0.00566473035883492
"burning" 0.00240511809129828 0 0.00772463230750216
"charlotte" 0 0.0167224080267559 0.00102995097433362
"clouds" 0.0033671653278176 0.00250836120401338 0.00566473035883492
"covered" 0.00240511809129828 0.00418060200668896 0.00978453425616941
"delay" 0.000962047236519313 0.0125418060200669 0.0046347793845013
"difficulties" 0.00192409447303863 0.0142140468227425 0.00669468133316854
"gained" 0.00192409447303863 0.0125418060200669 0.00772463230750216
"glanced" 0.00384818894607725 0 0.00875458328183579
"hung" 0.00384818894607725 0.00334448160535117 0.00926955876900259
"lady^s" 0.00288614170955794 0.00334448160535117 0.00514975487166811
"readily" 0.0033671653278176 0.00836120401337793 0.0046347793845013
"rooms" 0.00192409447303863 0.00250836120401338 0.00617970584600173
"sentence" 0.00192409447303863 0.00668896321070234 0.00154492646150043
"totty" 0 0 0
"trembled" 0.00625330703737554 0.00167224080267559 0.0113294607176698
"violent" 0.00529125980085622 0.0125418060200669 0.00154492646150043
"wealth" 0.00144307085477897 0.00585284280936455 0.00823960779466897
"whisper" 0.00432921256433691 0.00668896321070234 0.010814485230503
"anguish" 0.00481023618259657 0.00167224080267559 0.00308985292300087
"astonishment" 0.00384818894607725 0.0150501672240803 0.000514975487166811
"bessy" 0.0341526768964356 0 0
"catch" 0.00529125980085622 0.00250836120401338 0.00257487743583405
"compliment" 0.00240511809129828 0.00501672240802676 0.00360482841016768
"considering" 0.00288614170955794 0.00585284280936455 0.00308985292300087
"efforts" 0.00384818894607725 0 0.00308985292300087
"evident" 0.00432921256433691 0.00919732441471572 0.00205990194866724
"failed" 0.00432921256433691 0.00334448160535117 0.0123594116920035
"falling" 0.00625330703737554 0.00334448160535117 0.00257487743583405
"happily" 0.00240511809129828 0.00334448160535117 0.00154492646150043
"harriet^s" 0 0 0
"ne" 0.000481023618259657 0 0.0123594116920035
"niece" 0.00240511809129828 0.00250836120401338 0.00154492646150043
"ordered" 0.00144307085477897 0.00167224080267559 0.00566473035883492
"places" 0.00625330703737554 0 0.00514975487166811
"prove" 0.00144307085477897 0.00585284280936455 0.00772463230750216
"regular" 0.0033671653278176 0.00334448160535117 0.00514975487166811
"relieved" 0.000962047236519313 0.00334448160535117 0.00978453425616941
"self" 0.00529125980085622 0.00250836120401338 0.00669468133316854
"suggested" 0.00577228341911588 0.00334448160535117 0.00669468133316854
"weakness" 0.00721535427389485 0.00334448160535117 0.00669468133316854
"basket" 0.00288614170955794 0.00501672240802676 0.00411980389733449
"brain" 0.00432921256433691 0 0.00978453425616941
"check" 0.00384818894607725 0.00334448160535117 0.00823960779466897
"connected" 0.00288614170955794 0.00501672240802676 0.00308985292300087
"consolation" 0.00192409447303863 0.0117056856187291 0.00205990194866724
"contrast" 0.00625330703737554 0.00250836120401338 0.00720965682033535
"couple" 0.00192409447303863 0.0100334448160535 0.00154492646150043
"debt" 0.00673433065563519 0.00167224080267559 0.00360482841016768
"emanuel" 0 0 0.0468627693321798
"er" 0.00192409447303863 0 0
"grass" 0.00625330703737554 0.000836120401337793 0.00102995097433362
"lines" 0.00625330703737554 0.00250836120401338 0.00514975487166811
"moreover" 0.00288614170955794 0.00501672240802676 0.00360482841016768
"needed" 0.00288614170955794 0.00501672240802676 0.0113294607176698
"nervous" 0.00432921256433691 0.00501672240802676 0.00926955876900259
"remarked" 0.00144307085477897 0 0.00514975487166811
"repeat" 0.000481023618259657 0.00418060200668896 0.00257487743583405
"shock" 0.00577228341911588 0.00418060200668896 0.00205990194866724
"shouldn^t" 0.0182788974938669 0 0
"stick" 0.00817740151041416 0 0.000514975487166811
"win" 0.00432921256433691 0 0.00823960779466897
"angel" 0.000962047236519313 0.00250836120401338 0.0113294607176698
"bitterness" 0.00577228341911588 0.000836120401337793 0.00102995097433362
"calmly" 0.000962047236519313 0.00668896321070234 0.00411980389733449
"confusion" 0.00384818894607725 0.00501672240802676 0.0046347793845013
"employment" 0.0033671653278176 0.0108695652173913 0.00102995097433362
"office" 0.0076963778921545 0.00501672240802676 0.0046347793845013
"pleasing" 0.000481023618259657 0.00919732441471572 0.00205990194866724
"provided" 0.00529125980085622 0.00585284280936455 0.00617970584600173
"randalls" 0 0 0
"reasonable" 0.00432921256433691 0.0100334448160535 0.00205990194866724
"recovered" 0.0033671653278176 0.0108695652173913 0.00154492646150043
"reproach" 0.0125066140747511 0.00919732441471572 0.00257487743583405
"tree" 0.00673433065563519 0.00250836120401338 0.0102995097433362
"altered" 0.00481023618259657 0.00585284280936455 0.00154492646150043
"barton" 0 0.0744147157190636 0
"begged" 0.00192409447303863 0.00585284280936455 0.00205990194866724
"brother^s" 0.00673433065563519 0.00836120401337793 0.000514975487166811
"comprehend" 0 0.00668896321070234 0.0046347793845013
"crimsworth" 0 0 0
"finally" 0.00192409447303863 0.00501672240802676 0.00514975487166811
"handkerchief" 0.00240511809129828 0.00334448160535117 0.0128743871791703
"idle" 0.00144307085477897 0.00585284280936455 0.00154492646150043
"independent" 0.00577228341911588 0.00585284280936455 0.00360482841016768
"indulgence" 0.00288614170955794 0.00334448160535117 0.00669468133316854
"inquire" 0.00432921256433691 0.00418060200668896 0.00514975487166811
"intimate" 0.00192409447303863 0.0100334448160535 0.00514975487166811
"merry" 0 0.00334448160535117 0.00411980389733449
"message" 0.000962047236519313 0.00668896321070234 0.00669468133316854
"motives" 0.00721535427389485 0.00501672240802676 0.00308985292300087
"precious" 0.00288614170955794 0.00334448160535117 0.00617970584600173
"probable" 0.00481023618259657 0.0100334448160535 0.00154492646150043
"pronounced" 0.000481023618259657 0.00334448160535117 0.00978453425616941
"pushed" 0.0076963778921545 0 0.00411980389733449
"river" 0.0288614170955794 0 0.00257487743583405
"shade" 0.00192409447303863 0.00250836120401338 0.0113294607176698
"shone" 0.000481023618259657 0 0.0128743871791703
"silk" 0.00432921256433691 0.000836120401337793 0.0139043381535039
"squire" 0.00144307085477897 0 0
"start" 0.00721535427389485 0.000836120401337793 0.00566473035883492
"stir" 0.000962047236519313 0 0.00926955876900259
"ugly" 0.00384818894607725 0.00167224080267559 0.00154492646150043
"vexed" 0.00625330703737554 0.00418060200668896 0.00514975487166811
"admitted" 0.00240511809129828 0.00418060200668896 0.00875458328183579
"agreed" 0.00192409447303863 0.00752508361204013 0.00360482841016768
"birds" 0.00577228341911588 0 0.00257487743583405
"blow" 0.00288614170955794 0.00585284280936455 0.00308985292300087
"comparison" 0.00384818894607725 0.0108695652173913 0.00360482841016768
"driven" 0.00625330703737554 0.00334448160535117 0.00411980389733449
"est" 0.000481023618259657 0 0.0247188233840069
"god^s" 0.00144307085477897 0.000836120401337793 0.0046347793845013
"haste" 0.00529125980085622 0.00167224080267559 0.00514975487166811
"hastened" 0.00240511809129828 0.00250836120401338 0.00411980389733449
"impatience" 0.00288614170955794 0.00501672240802676 0.00669468133316854
"jealous" 0.00240511809129828 0.00585284280936455 0.00669468133316854
"longbourn" 0 0 0
"markham" 0 0 0
"middleton" 0 0.072742474916388 0
"nelly" 0 0 0
"occasions" 0.0033671653278176 0.00250836120401338 0.00308985292300087
"played" 0.0033671653278176 0.00167224080267559 0.00669468133316854
"raise" 0.00865842512867382 0.00919732441471572 0.00154492646150043
"receiving" 0.00144307085477897 0.0108695652173913 0.0046347793845013
"rector" 0.00144307085477897 0 0
"ring" 0.00288614170955794 0.00585284280936455 0.00875458328183579
"roof" 0.00529125980085622 0.00250836120401338 0.00669468133316854
"takes" 0.00817740151041416 0.00501672240802676 0.00308985292300087
"thirty" 0.00481023618259657 0.0100334448160535 0.00154492646150043
"unfortunate" 0.00288614170955794 0.0192307692307692 0.000514975487166811
"wasn^t" 0.0192409447303863 0 0.00102995097433362
"worn" 0.00673433065563519 0.00167224080267559 0.00514975487166811
"amuse" 0.00192409447303863 0.00334448160535117 0.00205990194866724
"asleep" 0.00240511809129828 0.00250836120401338 0.00617970584600173
"freedom" 0.00384818894607725 0.00250836120401338 0.00617970584600173
"interview" 0.0076963778921545 0.00167224080267559 0.00566473035883492
"lip" 0.00384818894607725 0.000836120401337793 0.00772463230750216
"murmured" 0.00144307085477897 0 0.00514975487166811
"ones" 0.00481023618259657 0.000836120401337793 0.00308985292300087
"rate" 0.00144307085477897 0.00585284280936455 0.00257487743583405
"robert" 0.00144307085477897 0.0250836120401338 0
"seeming" 0.00192409447303863 0.00418060200668896 0.00823960779466897
"tale" 0.00288614170955794 0.000836120401337793 0.0102995097433362
"weight" 0.00625330703737554 0.00418060200668896 0.00772463230750216
"apart" 0.00865842512867382 0 0.00411980389733449
"apartment" 0.000481023618259657 0.00334448160535117 0.00411980389733449
"bible" 0.00913944874693347 0 0.00308985292300087
"contented" 0.00721535427389485 0.00334448160535117 0.00154492646150043
"delivered" 0.00144307085477897 0.00418060200668896 0.00669468133316854
"dine" 0.00240511809129828 0.00752508361204013 0.00154492646150043
